payment_order_id,payment_amount,payment_fee,payment_method,payment_status
68485923,25.8,0.39,ONLINE,PAID
68485953,101.7,1.53,ONLINE,PAID
68486130,39.7,0.6,ONLINE,PAID
68486197,141.5,2.12,ONLINE,PAID
68486448,49.9,0.75,ONLINE,PAID
68486469,83.8,1.26,ONLINE,PAID
68487049,82.25,2.22,ONLINE,PAID
68487124,204.6,5.52,ONLINE,PAID
68487304,44.7,0.67,CREDIT,PAID
68487317,160.2,4.33,ONLINE,PAID
68487327,87.8,1.32,ONLINE,PAID
68487883,57.8,1.56,ONLINE,PAID
68488118,201.8,5.45,ONLINE,PAID
68488447,161.7,4.37,ONLINE,PAID
68488583,39.9,0.6,ONLINE,PAID
68488826,240.2,6.49,ONLINE,PAID
68489170,57.8,0.87,ONLINE,PAID
68489350,93.8,2.53,ONLINE,PAID
68489753,220.1,5.94,ONLINE,PAID
68490127,75.9,1.14,ONLINE,PAID
68490156,94.3,2.55,ONLINE,PAID
68490264,74.8,2.02,ONLINE,PAID
68490282,42,0.63,ONLINE,PAID
68490746,85.7,1.16,DEBIT,PAID
68490751,32,0.48,ONLINE,PAID
68490898,80.4,2.17,ONLINE,PAID
68491367,224.5,6.06,ONLINE,PAID
68491371,185.2,5,ONLINE,PAID
68491950,124.3,3.36,ONLINE,PAID
68492000,93.7,2.53,ONLINE,PAID
68492280,39.9,0.6,ONLINE,PAID
68493359,89.6,2.42,ONLINE,PAID
68493384,89.8,2.42,ONLINE,PAID
68493525,146.6,3.96,ONLINE,PAID
68494009,71.6,1.07,ONLINE,PAID
68494074,73,1.1,ONLINE,PAID
68494526,22.7,0.34,ONLINE,PAID
68494630,54.9,0.82,ONLINE,PAID
68494752,56.8,0,VOUCHER_DC,PAID
68494786,101.7,1.53,ONLINE,PAID
68494803,180.7,4.88,ONLINE,PAID
68494925,131.8,3.56,ONLINE,PAID
68494978,161.4,4.36,ONLINE,PAID
68495102,42,0.63,ONLINE,PAID
68495173,66.8,1,ONLINE,PAID
68495340,29.9,0.45,ONLINE,PAID
68495519,160.2,4.33,ONLINE,PAID
68495691,29.9,0.45,ONLINE,PAID
68495696,95.3,2.57,ONLINE,PAID
68495930,42.8,0.64,ONLINE,PAID
68496272,66.4,1.79,ONLINE,PAID
68496273,83.8,1.26,DEBIT,PAID
68496519,228.8,6.18,ONLINE,PAID
68496784,413,11.15,ONLINE,PAID
68497141,64.4,0.87,DEBIT,PAID
68497143,125.6,3.39,ONLINE,PAID
68497877,147.9,3.99,ONLINE,PAID
68498011,10,0,VOUCHER,PAID
68498116,131.7,3.56,ONLINE,PAID
68498710,39.8,0.6,ONLINE,PAID
68498746,130.5,3.52,ONLINE,PAID
68499019,51,0.77,ONLINE,PAID
68500346,24,0.36,ONLINE,PAID
68500443,64.9,0.97,ONLINE,PAID
68500500,74.3,2.01,ONLINE,PAID
68500865,68.48,1.03,ONLINE,PAID
68500949,159.4,4.3,ONLINE,PAID
68501296,40,0.6,ONLINE,PAID
68501638,115.2,3.11,ONLINE,PAID
68501641,10,0,VOUCHER,PAID
68501669,29.9,0.45,ONLINE,PAID
68501773,60.4,1.63,ONLINE,PAID
68501774,71.6,1.07,ONLINE,PAID
68502108,41.7,0.63,ONLINE,PAID
68502133,73.7,1.99,ONLINE,PAID
68502136,93.6,2.53,ONLINE,PAID
68502235,70.8,1.91,ONLINE,PAID
68502637,24,0.36,ONLINE,PAID
68502838,21,0.32,ONLINE,PAID
68503063,93.3,2.52,ONLINE,PAID
68503221,136.2,3.68,ONLINE,PAID
68503345,89.8,2.42,ONLINE,PAID
68503376,86.8,2.34,ONLINE,PAID
68503506,138.6,3.74,ONLINE,PAID
68503571,135.9,3.67,ONLINE,PAID
68503851,119.4,1.79,ONLINE,PAID
68503888,91.8,2.48,ONLINE,PAID
68504054,12,0,VOUCHER,PAID
68504076,155.3,4.19,ONLINE,PAID
68504223,215.4,5.82,ONLINE,PAID
68504333,54.9,0.82,ONLINE,PAID
68504597,61.7,1.67,ONLINE,PAID
68505205,103.7,2.8,ONLINE,PAID
68505307,98.7,1.48,ONLINE,PAID
68505310,106.8,2.88,ONLINE,PAID
68505353,68.4,1.85,ONLINE,PAID
68505432,44.8,0.67,STORE_DIRECT_PAYMENT,PAID
68505583,41.69,0.63,ONLINE,PAID
68506311,149.7,4.04,ONLINE,PAID
68506358,57,0.86,ONLINE,PAID
68506905,130.15,3.51,ONLINE,PAID
68507029,114.5,1.72,ONLINE,PAID
68507363,20,0.3,ONLINE,PAID
68507510,161.8,4.37,ONLINE,PAID
68507720,45.9,0,ONLINE,PAID
68507794,71.4,1.07,ONLINE,PAID
68508062,191.05,5.16,ONLINE,PAID
68508087,123.75,3.34,ONLINE,PAID
68508615,169.6,2.54,ONLINE,PAID
68508715,103.7,2.8,ONLINE,PAID
68508737,111.7,3.02,ONLINE,PAID
68508907,95.3,2.57,ONLINE,PAID
68508960,86.8,2.34,ONLINE,PAID
68509236,122.6,3.31,ONLINE,PAID
68509241,155.3,4.19,ONLINE,PAID
68509270,23.3,0.35,ONLINE,PAID
68509303,130.9,3.53,ONLINE,PAID
68509517,47.8,0.72,ONLINE,PAID
68509521,112.67,1.69,CREDIT,PAID
68509526,208,5.62,ONLINE,PAID
68509697,49.9,1.35,ONLINE,PAID
68510176,157.6,4.26,ONLINE,PAID
68510250,60.5,0.91,ONLINE,PAID
68510409,115.3,3.11,ONLINE,PAID
68510421,61.8,1.67,ONLINE,PAID
68510898,111.7,3.02,ONLINE,PAID
68510957,41.9,0.63,ONLINE,PAID
68511048,74.9,1.12,ONLINE,PAID
68511241,165.1,4.46,ONLINE,PAID
68511320,217.5,5.87,ONLINE,PAID
68511353,123.6,3.34,ONLINE,PAID
68511483,140.2,3.79,ONLINE,PAID
68511745,60.8,0.91,ONLINE,PAID
68511949,142.9,3.86,ONLINE,PAID
68512001,145.9,3.94,ONLINE,PAID
68512150,33.3,0.5,ONLINE,PAID
68512352,45.7,0.69,ONLINE,PAID
68512549,47.7,0.72,ONLINE,PAID
68512601,276.8,7.47,ONLINE,PAID
68512677,107.7,2.91,ONLINE,PAID
68513034,44.89,0.67,DEBIT,PAID
68513139,116.5,3.15,ONLINE,PAID
68513328,155.3,4.19,ONLINE,PAID
68513655,134.7,3.64,ONLINE,PAID
68513787,35.8,0.54,ONLINE,PAID
68513847,55.9,0.84,ONLINE,PAID
68514142,105.3,2.84,ONLINE,PAID
68514347,104.7,1.57,ONLINE,PAID
68515253,102,1.53,ONLINE,PAID
68515335,78.69,1.18,ONLINE,PAID
68515492,57.8,1.56,ONLINE,PAID
68515540,94.9,2.56,ONLINE,PAID
68515677,106,1.59,ONLINE,PAID
68515705,32,0.48,ONLINE,PAID
68515719,130.2,3.52,ONLINE,PAID
68515934,156.7,4.23,ONLINE,PAID
68516039,99.25,2.68,ONLINE,PAID
68516127,276.3,7.46,ONLINE,PAID
68516224,75.6,2.04,ONLINE,PAID
68516556,221.7,5.99,ONLINE,PAID
68516664,105,1.58,ONLINE,PAID
68516856,116.3,3.14,ONLINE,PAID
68516950,265.65,7.17,ONLINE,PAID
68517026,45.7,0.69,ONLINE,PAID
68517054,51.8,1.4,ONLINE,PAID
68517197,75.9,2.05,ONLINE,PAID
68517298,163.75,4.42,ONLINE,PAID
68517590,69.8,1.88,ONLINE,PAID
68517670,120.9,3.26,ONLINE,PAID
68517671,268.2,7.24,ONLINE,PAID
68517785,29.9,0.45,ONLINE,PAID
68517851,54.7,1.48,ONLINE,PAID
68517922,271.25,7.32,ONLINE,PAID
68517953,124.5,3.36,ONLINE,PAID
68517960,151.35,4.09,ONLINE,PAID
68518102,210.1,5.67,ONLINE,PAID
68518147,341.1,9.21,ONLINE,PAID
68518213,57.8,0.87,ONLINE,PAID
68518476,52.6,0.79,DEBIT,PAID
68518486,155.7,2.34,ONLINE,PAID
68518624,75.9,1.14,ONLINE,PAID
68518696,35.8,0.54,ONLINE,PAID
68518740,150.75,4.07,ONLINE,PAID
68518779,226.5,6.12,ONLINE,PAID
68518953,112.15,3.03,ONLINE,PAID
68518974,161.8,2.43,ONLINE,PAID
68519110,161.7,4.37,ONLINE,PAID
68519229,102.7,2.77,ONLINE,PAID
68519242,42.9,0.64,ONLINE,PAID
68519368,47.8,0.72,ONLINE,PAID
68519425,112.2,3.03,ONLINE,PAID
68519696,49.9,0.75,ONLINE,PAID
68519936,80.4,2.17,ONLINE,PAID
68520104,184.1,4.97,ONLINE,PAID
68520179,62.9,0.94,DEBIT,PAID
68520264,177.75,4.8,ONLINE,PAID
68520333,34.9,0.52,ONLINE,PAID
68520503,86.8,2.34,ONLINE,PAID
68520568,128.5,3.47,ONLINE,PAID
68520641,103.7,2.8,ONLINE,PAID
68520735,107.7,2.91,ONLINE,PAID
68520763,107.7,2.91,ONLINE,PAID
68520790,103.7,2.8,ONLINE,PAID
68520863,151.7,4.1,ONLINE,PAID
68520909,139.5,3.77,ONLINE,PAID
68521023,80.4,2.17,ONLINE,PAID
68521327,85.9,1.29,ONLINE,PAID
68521481,86.8,2.34,ONLINE,PAID
68521582,101.7,2.75,ONLINE,PAID
68522176,152.7,4.12,ONLINE,PAID
68522220,32,0.48,ONLINE,PAID
68522236,21.7,0.33,ONLINE,PAID
68522457,75.8,1.14,ONLINE,PAID
68522608,65.9,0.99,ONLINE,PAID
68522609,62.8,1.7,ONLINE,PAID
68522844,105.7,2.85,ONLINE,PAID
68523190,64.4,1.74,ONLINE,PAID
68523800,113.09,1.7,ONLINE,PAID
68524540,57.8,1.56,ONLINE,PAID
68524691,107.6,1.61,ONLINE,PAID
68524704,236.4,6.38,ONLINE,PAID
68525083,97.59,1.46,ONLINE,PAID
68526219,91.8,2.48,ONLINE,PAID
68526229,107.7,1.62,ONLINE,PAID
68526348,111.7,3.02,ONLINE,PAID
68526406,139.3,3.76,ONLINE,PAID
68526520,187.15,5.05,ONLINE,PAID
68526521,123.75,1.86,ONLINE,PAID
68526643,103.49,1.55,ONLINE,PAID
68526792,243.2,6.57,ONLINE,PAID
68527007,61.9,0.93,ONLINE,PAID
68527199,35.8,0.54,ONLINE,PAID
68527361,149.6,4.04,ONLINE,PAID
68527437,114.65,3.1,ONLINE,PAID
68527526,181.7,4.91,ONLINE,PAID
68527532,126.3,3.41,ONLINE,PAID
68527568,138,2.07,ONLINE,PAID
68527652,32.4,0.49,ONLINE,PAID
68527781,163.1,4.4,ONLINE,PAID
68527909,29.9,0.45,ONLINE,PAID
68528039,53.9,0.81,ONLINE,PAID
68528182,39.9,0.6,ONLINE,PAID
68528467,85.9,1.29,ONLINE,PAID
68528489,68.4,1.85,ONLINE,PAID
68528562,96.9,2.62,ONLINE,PAID
68528679,162.1,4.38,ONLINE,PAID
68528724,31.8,0.48,ONLINE,PAID
68528734,71.79,1.08,ONLINE,PAID
68528942,29,0.44,ONLINE,PAID
68528948,33.9,0.51,DEBIT,PAID
68529021,38.55,0.58,DEBIT,PAID
68529147,49.9,0.75,ONLINE,PAID
68529178,59.8,0.9,ONLINE,PAID
68529193,73.8,1.11,ONLINE,PAID
68529342,101.15,2.73,ONLINE,PAID
68529716,31.8,0.48,ONLINE,PAID
68529777,39.9,0.6,ONLINE,PAID
68529827,65.69,0.99,DEBIT,PAID
68529987,209.2,5.65,ONLINE,PAID
68530377,201.8,5.45,ONLINE,PAID
68530417,39.9,0.6,ONLINE,PAID
68530603,122.1,3.3,ONLINE,PAID
68530788,75.9,1.14,ONLINE,PAID
68530789,64.3,1.74,ONLINE,PAID
68531155,54.8,0.82,ONLINE,PAID
68531273,49.8,0.75,ONLINE,PAID
68531426,102.7,2.77,ONLINE,PAID
68531535,85.4,2.31,ONLINE,PAID
68531575,54,0.81,ONLINE,PAID
68531890,42,0.63,ONLINE,PAID
68532068,86.8,1.3,ONLINE,PAID
68532184,149.8,4.04,ONLINE,PAID
68532383,69.7,1.88,ONLINE,PAID
68532385,116.6,3.15,ONLINE,PAID
68532405,26,0.39,ONLINE,PAID
68532426,75.9,1.14,ONLINE,PAID
68532438,48,0.72,ONLINE,PAID
68532489,57.5,1.55,ONLINE,PAID
68532568,74.4,2.01,ONLINE,PAID
68532604,195.1,5.27,ONLINE,PAID
68533113,22,0.33,ONLINE,PAID
68533125,184.35,4.98,ONLINE,PAID
68533156,36.8,0.99,ONLINE,PAID
68533394,61,0.92,ONLINE,PAID
68533665,70.4,1.9,ONLINE,PAID
68533798,67.8,1.83,ONLINE,PAID
68533937,45.8,0.69,ONLINE,PAID
68534507,243.6,6.58,ONLINE,PAID
68534730,213.8,5.77,ONLINE,PAID
68534757,113.65,3.07,ONLINE,PAID
68534900,103.5,2.79,ONLINE,PAID
68534918,147.4,0,MEAL_BENEFIT,PAID
68534929,172,4.64,ONLINE,PAID
68534930,115.5,3.12,ONLINE,PAID
68535065,147.7,2.22,ONLINE,PAID
68535085,253.3,6.84,ONLINE,PAID
68535289,126.9,3.43,ONLINE,PAID
68535340,56.8,1.53,ONLINE,PAID
68535341,109.1,2.95,ONLINE,PAID
68535462,89.6,1.34,ONLINE,PAID
68535708,79.4,2.14,ONLINE,PAID
68535778,43.9,0.66,ONLINE,PAID
68535967,57.3,1.55,ONLINE,PAID
68536155,85.9,2.32,ONLINE,PAID
68536216,77.8,1.05,DEBIT,PAID
68536455,127.2,3.43,ONLINE,PAID
68536475,68.5,1.85,ONLINE,PAID
68536611,98.8,2.67,ONLINE,PAID
68536664,67.8,1.02,ONLINE,PAID
68536782,134.8,3.64,ONLINE,PAID
68536832,31.79,0.48,ONLINE,PAID
68536899,120.75,1.81,CREDIT,PAID
68536966,82.7,2.23,ONLINE,PAID
68537250,110.8,1.66,ONLINE,PAID
68537438,194.5,5.25,ONLINE,PAID
68537489,189.4,5.11,ONLINE,PAID
68537492,171.3,4.63,ONLINE,PAID
68537572,166,4.48,ONLINE,PAID
68537700,66.9,1,DEBIT,PAID
68537759,143.3,3.87,ONLINE,PAID
68537820,89.8,2.42,ONLINE,PAID
68537881,26.4,0.4,ONLINE,PAID
68537957,86.9,2.35,ONLINE,PAID
68538063,156.7,4.23,ONLINE,PAID
68538068,318.1,8.59,ONLINE,PAID
68538190,80.6,2.18,ONLINE,PAID
68538292,189.4,5.11,ONLINE,PAID
68538343,112.15,3.03,ONLINE,PAID
68538391,129.2,3.49,ONLINE,PAID
68538394,33.89,0.51,ONLINE,PAID
68538395,108.7,2.93,ONLINE,PAID
68538454,165.3,4.46,ONLINE,PAID
68538487,39.79,0.6,ONLINE,PAID
68538804,117.2,3.16,ONLINE,PAID
68538927,50.8,0.76,ONLINE,PAID
68538928,131.8,3.56,ONLINE,PAID
68539109,106.6,2.88,ONLINE,PAID
68539116,81,1.22,ONLINE,PAID
68539198,26.8,0,VOUCHER_STORE,PAID
68539206,63.8,1.72,ONLINE,PAID
68539343,105.7,2.85,ONLINE,PAID
68539354,174.2,4.7,ONLINE,PAID
68539422,55.89,0.84,ONLINE,PAID
68539469,86.8,2.34,ONLINE,PAID
68539501,102.7,2.77,ONLINE,PAID
68539589,24.89,0.37,ONLINE,PAID
68539617,91.7,2.48,ONLINE,PAID
68539632,63.9,0.96,ONLINE,PAID
68539696,184.2,4.97,ONLINE,PAID
68539731,163.1,4.4,ONLINE,PAID
68539753,73.3,1.98,ONLINE,PAID
68539779,116.7,3.15,ONLINE,PAID
68539918,193.1,5.21,ONLINE,PAID
68539994,110.7,1.66,ONLINE,PAID
68540009,50,0.75,MONEY,PAID
68540038,22.5,0.34,ONLINE,PAID
68540117,93.75,2.53,ONLINE,PAID
68540310,24.89,0.37,ONLINE,PAID
68540316,202.7,5.47,ONLINE,PAID
68540474,140.9,3.8,ONLINE,PAID
68540547,154.6,4.17,ONLINE,PAID
68540584,80.4,2.17,ONLINE,PAID
68540614,158.7,2.38,ONLINE,PAID
68540734,35,0.53,ONLINE,PAID
68540777,107.7,2.91,ONLINE,PAID
68540793,131.7,3.56,ONLINE,PAID
68540862,47,0.71,ONLINE,PAID
68540954,129.7,1.95,ONLINE,PAID
68541151,129.6,3.5,ONLINE,PAID
68541557,125.8,1.89,ONLINE,PAID
68541563,64.7,1.75,ONLINE,PAID
68541618,106.8,2.88,ONLINE,PAID
68541900,226.7,6.12,ONLINE,PAID
68541946,52,0.78,ONLINE,PAID
68541970,32,0.48,ONLINE,PAID
68542000,31,0.47,ONLINE,PAID
68542212,154.1,4.16,ONLINE,PAID
68542272,111.6,1.67,ONLINE,PAID
68542588,28.9,0.43,ONLINE,PAID
68542608,45,0.68,ONLINE,PAID
68542612,46,0.69,ONLINE,PAID
68542697,66,0.99,ONLINE,PAID
68542804,110.4,1.66,DEBIT,PAID
68542824,59.61,0.89,ONLINE,PAID
68542859,36.9,0.55,ONLINE,PAID
68542923,53.9,0.81,ONLINE,PAID
68542972,33.8,0.51,ONLINE,PAID
68542973,29.5,0.44,ONLINE,PAID
68543097,29.9,0.45,ONLINE,PAID
68543161,174.4,4.71,ONLINE,PAID
68543165,10,0,VOUCHER,PAID
68543217,75.9,1.14,ONLINE,PAID
68543415,39.9,0.6,ONLINE,PAID
68543470,163.5,2.45,ONLINE,PAID
68543487,24,0.36,ONLINE,PAID
68543493,41,0.62,ONLINE,PAID
68543669,59.9,0.9,ONLINE,PAID
68543778,80,1.2,ONLINE,PAID
68543779,48,0.72,ONLINE,PAID
68543850,45.5,0.68,ONLINE,PAID
68544091,132.8,1.99,ONLINE,PAID
68544116,65,0.98,ONLINE,PAID
68544162,146.6,2.2,ONLINE,PAID
68544232,114.9,0,MEAL_BENEFIT,PAID
68544253,57,0,MEAL_BENEFIT,PAID
68544279,49,0.74,DEBIT,PAID
68544354,48,0.72,ONLINE,PAID
68544662,42,0.63,ONLINE,PAID
68544741,135.9,2.04,ONLINE,PAID
68544827,62.3,0.93,ONLINE,PAID
68544828,47.22,0.71,ONLINE,PAID
68544830,23.9,0.36,ONLINE,PAID
68544934,90.4,2.44,ONLINE,PAID
68544984,38.9,0.58,ONLINE,PAID
68545160,42,0.63,ONLINE,PAID
68545161,96.3,1.44,ONLINE,PAID
68545254,82.25,2.22,ONLINE,PAID
68545317,86.8,2.34,ONLINE,PAID
68545318,32.4,0,MEAL_BENEFIT,PAID
68545471,123.6,1.85,PAYMENT_LINK,PAID
68545508,111.9,1.68,ONLINE,PAID
68545846,486.6,13.14,ONLINE,PAID
68545940,154.9,2.32,ONLINE,PAID
68546001,25.9,0.39,DEBIT,PAID
68546166,144.25,3.89,ONLINE,PAID
68546356,117.7,3.18,ONLINE,PAID
68546410,230.25,6.22,ONLINE,PAID
68546466,131.8,3.56,ONLINE,PAID
68546602,5,0,VOUCHER,PAID
68546767,53.7,1.45,ONLINE,PAID
68546930,188.7,5.09,ONLINE,PAID
68547157,39.89,0,MEAL_BENEFIT,PAID
68547198,131.8,3.56,ONLINE,PAID
68547200,106.8,2.88,ONLINE,PAID
68547297,121.7,1.83,DEBIT,PAID
68547334,196.8,5.31,ONLINE,PAID
68547551,157.75,4.26,ONLINE,PAID
68547772,95.9,1.44,ONLINE,PAID
68547893,144.6,3.9,ONLINE,PAID
68547928,135.3,3.65,ONLINE,PAID
68548121,47.99,0.72,ONLINE,PAID
68548124,45.9,0.69,DEBIT,PAID
68548215,115.9,1.56,DEBIT,PAID
68548265,42,0.63,ONLINE,PAID
68548274,31.4,0.47,ONLINE,PAID
68548320,65.4,0.98,CREDIT,PAID
68548389,55.3,0.83,ONLINE,PAID
68548480,73.9,1.11,ONLINE,PAID
68548620,56.8,0.85,DEBIT,PAID
68548622,75.3,1.13,ONLINE,PAID
68548895,40.9,0.61,ONLINE,PAID
68548929,70,0,MEAL_BENEFIT,PAID
68548932,44.9,0,MEAL_BENEFIT,PAID
68548996,61.9,0.93,ONLINE,PAID
68549082,25.9,0.39,MONEY,PAID
68549322,33.6,0.5,MONEY,PAID
68549390,26,0,MEAL_BENEFIT,PAID
68549412,41.8,0.63,DEBIT_STORE,PAID
68549414,56.4,0.85,ONLINE,PAID
68549456,50.4,0.76,ONLINE,PAID
68549510,63.9,0.96,ONLINE,PAID
68549630,73.9,1.11,ONLINE,PAID
68549631,49.9,0.75,ONLINE,PAID
68549797,37.9,0.57,ONLINE,PAID
68549839,59.79,0.9,ONLINE,PAID
68549913,75.9,1.14,ONLINE,PAID
68550036,61.9,0.93,ONLINE,PAID
68550474,32.9,0.49,ONLINE,PAID
68550479,51,0.77,ONLINE,PAID
68550718,24.9,0.37,ONLINE,PAID
68550762,36,0.54,DEBIT_STORE,PAID
68551110,24,0.36,ONLINE,PAID
68551112,37.6,0.56,ONLINE,PAID
68551194,93.9,1.41,ONLINE,PAID
68551201,23.61,0.35,ONLINE,PAID
68551317,42,0.63,ONLINE,PAID
68551577,73.01,1.1,CREDIT,PAID
68551585,99.9,2,ONLINE,PAID
68551602,45.4,0.68,ONLINE,PAID
68551798,43.9,0,MEAL_BENEFIT,PAID
68551823,85.9,1.29,DEBIT_STORE,PAID
68551904,90.2,1.35,ONLINE,PAID
68551905,764.78,15.3,ONLINE,PAID
68552059,37.2,0.56,ONLINE,PAID
68552061,34.7,0.52,ONLINE,PAID
68552146,55.9,0.84,ONLINE,PAID
68552147,30,0.45,ONLINE,PAID
68552502,123.6,1.61,ONLINE,PAID
68552895,53.9,0.81,ONLINE,PAID
68553016,44.8,0.67,ONLINE,PAID
68553125,160.3,4.33,ONLINE,PAID
68553224,27.5,0.41,ONLINE,PAID
68553257,69.9,1.05,ONLINE,PAID
68553300,191.2,2.87,STORE_DIRECT_PAYMENT,PAID
68553320,63.3,0.95,ONLINE,PAID
68553373,12,0,VOUCHER,PAID
68553433,29.9,0.45,ONLINE,PAID
68553462,101.8,1.53,ONLINE,PAID
68553597,100.7,1.51,ONLINE,PAID
68553767,5,0,VOUCHER,PAID
68553843,12,0,VOUCHER,PAID
68554001,12.9,0.19,ONLINE,PAID
68554045,233.15,6.3,ONLINE,PAID
68554070,19.9,0.3,ONLINE,PAID
68554179,223.5,6.03,ONLINE,PAID
68554297,61.61,0.92,ONLINE,PAID
68554460,36.42,0.55,ONLINE,PAID
68554557,55.9,0.84,ONLINE,PAID
68554666,132.7,3.58,ONLINE,PAID
68554715,29.7,0.45,DEBIT,PAID
68554826,66.4,1.79,ONLINE,PAID
68555011,79.7,1.2,ONLINE,PAID
68555044,108.5,1.52,ONLINE,PAID
68555054,182.3,2.73,VOUCHER_DC,PAID
68555142,39.8,0.6,ONLINE,PAID
68555158,56.5,0.79,ONLINE,PAID
68555487,86.8,2.34,ONLINE,PAID
68555511,85.6,1.2,ONLINE,PAID
68555512,151.75,4.1,ONLINE,PAID
68555608,132.4,1.85,ONLINE,PAID
68556122,39.3,0.59,ONLINE,PAID
68556140,44.8,0.67,ONLINE,PAID
68556248,78.3,1.1,ONLINE,PAID
68556256,29.9,0.39,ONLINE,PAID
68556270,47.2,0.71,ONLINE,PAID
68556276,129.15,3.49,ONLINE,PAID
68556323,93.7,2.53,ONLINE,PAID
68556530,161.7,4.37,ONLINE,PAID
68556899,75.3,1.05,ONLINE,PAID
68557015,49.2,0.69,ONLINE,PAID
68557170,44.4,0.67,ONLINE,PAID
68557184,86.91,1.3,ONLINE,PAID
68557225,162.7,4.39,ONLINE,PAID
68557239,27.7,0.36,ONLINE,PAID
68557313,74.9,1.12,ONLINE,PAID
68557561,96.7,2.61,ONLINE,PAID
68557672,73.8,1.11,ONLINE,PAID
68557711,110.8,1.66,ONLINE,PAID
68557733,57.7,0.87,ONLINE,PAID
68557737,50.9,0.76,ONLINE,PAID
68557799,74.7,0.97,ONLINE,PAID
68557966,196.8,5.31,ONLINE,PAID
68558038,118.9,1.66,ONLINE,PAID
68558039,28.99,0.43,ONLINE,PAID
68558224,142.25,3.84,ONLINE,PAID
68558291,60.4,0.91,ONLINE,PAID
68558339,126.4,3.41,ONLINE,PAID
68558354,112.7,1.69,ONLINE,PAID
68558355,51.8,0.78,ONLINE,PAID
68558432,55.8,3.91,ONLINE,PAID
68558451,211.65,5.71,ONLINE,PAID
68558589,208.25,5.62,ONLINE,PAID
68558686,5,0,VOUCHER,PAID
68558892,125.9,3.4,ONLINE,PAID
68558895,44.9,0.58,ONLINE,PAID
68559411,51.3,0.77,ONLINE,PAID
68559571,181.7,4.91,ONLINE,PAID
68559601,67.42,1.01,ONLINE,PAID
68560020,24.9,0.32,ONLINE,PAID
68560234,62.02,0.93,ONLINE,PAID
68560342,39.9,0.6,DEBIT,PAID
68560875,145.8,3.94,ONLINE,PAID
68560941,59.4,0.83,ONLINE,PAID
68560953,49.4,1.33,ONLINE,PAID
68561301,130.15,3.51,ONLINE,PAID
68561384,320,8.64,ONLINE,PAID
68561527,120.7,1.69,ONLINE,PAID
68561582,32.4,0.65,ONLINE,PAID
68561584,155.3,4.19,ONLINE,PAID
68561654,192.65,5.2,ONLINE,PAID
68561709,5,0,VOUCHER,PAID
68561811,78.9,1.18,ONLINE,PAID
68562595,63.8,0.96,ONLINE,PAID
68562672,29.9,0.45,ONLINE,PAID
68563725,76.7,1.15,ONLINE,PAID
68563786,163.7,2.46,CREDIT,PAID
68564284,139.7,3.77,ONLINE,PAID
68564336,30.7,0.4,ONLINE,PAID
68564569,126.7,3.42,ONLINE,PAID
68564690,65,0,ONLINE,PAID
68565176,24.8,0.37,ONLINE,PAID
68565397,20.4,0.31,ONLINE,PAID
68565452,33.29,0.5,DEBIT,PAID
68565581,62.7,0.94,ONLINE,PAID
68566038,15.4,0.23,ONLINE,PAID
68566397,49.2,0.69,ONLINE,PAID
68566782,67.8,1.83,ONLINE,PAID
68566968,138.25,3.73,ONLINE,PAID
68567023,102.7,2.77,ONLINE,PAID
68567383,105.8,2.86,ONLINE,PAID
68567978,242.05,6.54,ONLINE,PAID
68568362,186.6,5.04,ONLINE,PAID
68568500,86.8,2.34,ONLINE,PAID
68568960,81.2,2.19,ONLINE,PAID
68570359,74.3,2.01,ONLINE,PAID
68574063,81.8,2.21,ONLINE,PAID
68574180,91.25,2.46,ONLINE,PAID
68575061,64.9,0.97,ONLINE,PAID
68575316,15.8,0.16,ONLINE,PAID
68575437,66.9,1,ONLINE,PAID
68575761,44.9,0.67,ONLINE,PAID
68576004,28.9,0.43,ONLINE,PAID
68577568,106.8,2.88,ONLINE,PAID
68578376,12,0,VOUCHER,PAID
68578575,12.9,0.19,ONLINE,PAID
68578582,194.2,5.24,ONLINE,PAID
68578662,59.9,0.9,ONLINE,PAID
68578716,49.9,1.35,ONLINE,PAID
68579687,177.05,4.78,ONLINE,PAID
68579872,96.8,1.45,ONLINE,PAID
68582457,131.6,3.55,ONLINE,PAID
68582802,52.9,0,ONLINE,PAID
68584072,210.1,5.67,ONLINE,PAID
68584073,111.9,3.02,ONLINE,PAID
68584278,36.5,0.51,ONLINE,PAID
68584699,47,0.71,ONLINE,PAID
68587156,155.85,4.21,ONLINE,PAID
68588958,106.8,2.88,ONLINE,PAID
68588972,210.3,5.68,ONLINE,PAID
68589407,143.35,3.87,ONLINE,PAID
68589416,92.6,1.39,ONLINE,PAID
68589550,156.1,4.21,ONLINE,PAID
68589590,166.2,2.49,ONLINE,PAID
68589851,76.2,1.14,ONLINE,PAID
68605127,111.8,1.68,ONLINE,PAID
68605254,49.9,1.35,ONLINE,PAID
68605258,285.2,7.7,ONLINE,PAID
68605336,259.98,5.2,CREDIT,PAID
68605344,109.2,1.64,ONLINE,PAID
68605415,311.95,8.42,ONLINE,PAID
68606092,29.8,0.39,DEBIT,PAID
68606320,60.6,0.91,ONLINE,PAID
68606423,13.9,0.21,ONLINE,PAID
68606627,95.2,2.57,ONLINE,PAID
68606737,107.15,2.89,ONLINE,PAID
68606748,35.8,0.47,ONLINE,PAID
68606750,117.7,3.18,ONLINE,PAID
68606951,192.8,5.21,ONLINE,PAID
